KURUMLAR LİSTE,,,,,,,,,
IL_ADI,ILCE_ADI,KURUM_ADI,ADRES,TEL,FAX,MERNIS_ADRES_KODU,WEB_ADRES,KURUM_TUR_ADI,KURUM_TUR_KODU
İSTANBUL,BÜYÜKÇEKMECE,BÜYÜKÇEKMECE ATATÜRK İLKOKULU,ATATÜRK MAH. SEDEF SK. BÜYÜKÇEKMECE ATATÜRK ILK OKUL BLOK NO: 24 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 883 00 28,(212) 883 00 28,1010262283,buyukcekmeceataturkilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,BÜYÜKÇEKMECE İLKOKULU,DİZDARİYE MAH. ENVERPAŞA CAD. DR. HASAN AKGUN ILKOGRETIM OKU SİTESİ DR. HASAN AKGUN ILKOGRETIM OKU BLOK NO: 20/1 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 881 46 41,,2207822384,buyukcekmeceilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,ÇAKMAKLI CUMHURİYET İLKOKULU,ÇAKMAKLI MAH. HİCAZ SK. OKUL SİTESİ NO: 6 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 886 12 18,(212) 886 12 18,3082628284,cc.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,DR. SADIK AHMET İLKOKULU,MİMAROBA MAH. UĞUR MUMCU CAD. M 127 BLOK NO: 2A İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 863 06 57,(212) 863 06 57,1410173064,drsadikahmetilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,ERDEM BAYAZIT İLKOKULU,MURAT ÇEŞME MAH. NURSU SK. AKKENT SİTESİ ORKİDE 3 BLOK NO: 4 İÇ KAPI NO: 4 BÜYÜKÇEKMECE / İSTANBUL,(212) 861 19 93,,1308174950,erdembayazitilkokulu34.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,GÜZELCE CEVDET ZEBURE KOTAN İLKOKULU,GÜZELCE MAH. PTT CAD. NO: 19A İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 868 25 55,(212) 868 14 03,3115029203,cevdetzeburekotanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,HALİME BULDUK İLKOKULU,FATIH MAH. AYCAN SK. NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 883 49 50,(212) 883 49 50,2092061361,halimebuldukilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,İBB MİMAR TURGUT CANSEVER İLKOKULU,TÜRKOBA MAH. KOOPERATİFLER CAD. NO: 29/1 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 861 50 10,(212) 861 12 33,2986031405,ibbmimarturgutcanseverilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,KAMİLOBA BEYAZLAR İLKOKULU,KAMİLOBA MAH. ÇAĞDAŞ 2 SK. KAMİLOBA OKULLAR SİTESİ NO: 1 İÇ KAPI NO: 1/1 BÜYÜKÇEKMECE / İSTANBUL,(212) 885 09 16,(212) 885 09 16,1415249372,kamilobabeyazlarilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,KUVAYİ MİLLİYE İLKOKULU,KUMBURGAZ MAH. MAVİSU SK. KUVAYİ MİLLİYE İLKOKULU BLOK NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 884 08 99,,5328746317,buyukcekmecekuvayimilliyeio.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,MEHMET AKİF ERSOY İLKOKULU,CELALİYE MAH. CUMHURİYET CAD. NO: 10 1- İÇ KAPI NO: 6- BÜYÜKÇEKMECE / İSTANBUL,(212) 885 22 32,,1298853241,mehmetakifersoyio.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,MİMAR SİNAN İLKOKULU,MİMARSİNAN MAH. İNÖNÜ 2 CAD. MİMARSİNAN İ.Ö.O. BLOK NO: 94 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 883 24 31,(212) 883 19 95,1717039117,buyukcekmecemimarsinanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,ÖMER GÜLTEKİN-YAVUZ SELİM İLKOKULU,FATİH MAH. ŞEHREMİNİ SK. ÖMER GÜLTEKIN ILKÖĞRETIM OKULU BLOK NO: 6 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 881 06 02,,1804035853,omergultekinyavuzselim.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,PINARTEPE İLKOKULU,PINARTEPE MAH. ZEYTİN 1 SK. NO: 2 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 880 53 92,,2200362230,pinartepeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,ŞEHİT İBRAHİM AKDEMİR İLKOKULU,ULUS MAH. MUSTAFA KEMAL 1 CAD. ULUS İLKÖĞRETİM O. BLOK NO: 4 İÇ KAPI NO: 1 BÜYÜKÇEKMECE / İSTANBUL,(212) 861 00 32,(212) 861 00 32,3641502905,tepecikulusilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,TÜRKOBA İLKOKULU,TÜRKOBA MAH. AKDUT SK. NO: 16 BÜYÜKÇEKMECE / İSTANBUL,(212) 859 03 00,,2049128073,turkobailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BÜYÜKÇEKMECE,YALÇIN ÇİFTÇİOĞLU İLKOKULU,SİNANOBA MAH. AKTAY CAD. YALÇIN ÇİFTÇİ İLK ÖGRETİM OKUL SİTESİ NO: 4A İÇ KAPI NO: A BÜYÜKÇEKMECE / İSTANBUL,(212) 863 16 03,(212) 863 16 03,2344318205,yalcinciftciogluilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ATATÜRK İLKOKULU,AKALAN MAH. DEMOKRASİ CAD. AKALAN İLK ÖGRETIM OKULU SİTESİ NO: 36 ÇATALCA / İSTANBUL,(212) 786 22 09,(212) 786 22 09,5474078671,akalanataturkio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,BİNKILIÇ İLKOKULU,ATATÜRK MAH. SEMİH SK. NO: 3 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 779 30 16,(212) 779 30 15,1470747427,binkilicilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ÇAKIL İLKOKULU,ÇAKIL MAH. MUSTAFA KEMAL ATATÜRK CAD. ÇAKIL İLK ORTA OKUL BLOK NO: 21 ÇATALCA / İSTANBUL,(212) 776 41 31,(212) 776 41 31,1936668019,cakililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ÇANAKCA İLKOKULU,ÇANAKÇA MAH. RIHTIM SK. NO: 3 ÇATALCA / İSTANBUL,(212) 794 71 14,(212) 794 71 14,2453863413,canakcailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ÇİFTLİKKÖY İLKOKULU,ÇİFTLİKKÖY MAH. ALTINEL SK. ÇİFTLİKKÖY İLKÖĞRETİM OK. SİTESİ NO: 3 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 784 55 98,,1432681474,ciftlikkoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,DAĞYENİCE ZEKİ KİSBU İLKOKULU,DAĞYENİCE MAH. KARACAKÖY CADDESİ SK. NO: 458 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 794 75 71,(212) 794 75 71,1883266742,zekikisbuilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,FERHATPAŞA İLKOKULU,FERHATPAŞA MAH. NACİ ÇAM SK. FERHATPAŞA İLKÖĞ. OKULU SİTESİ NO: 2 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 789 11 55,(212) 789 60 40,1728471416,ferhatpasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,GAZİ İLKOKULU,KALEİÇİ MAH. TOPUKLU CAD. GAZİ İLKÖĞRETİM OKULU SİTESİ NO: 36 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 789 11 56,,2306852464,catalcagaziio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,GÖKÇEALİ SEVGİ ALTAN ŞANDA İLKOKULU,GÖKÇEALİ MAH. GEZER SK. NO: 11 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 783 60 25,(212) 783 60 25,2186256091,gokcealiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,HALLAÇLI İLKOKULU,HALLAÇLI MAH. HACI YILMAZ SK. NO: 2/1 ÇATALCA / İSTANBUL,(212) 764 01 00,(212) 764 01 00,3904920455,halacliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,İHSANİYE İHSAN AKDOĞAN İLKOKULU,İHSANİYE MAH. EDİRNE CADDESİ SK. NO: 1 ÇATALCA / İSTANBUL,(212) 782 11 47,(212) 782 11 47,1203460769,ihsanakdoganilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,KABAKÇA İLKOKULU,KABAKÇA MAH. CEMAL OGAN CADDESİ SK. OKUL SİTESİ NO: 49 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 782 84 48,,3511012035,kabakcailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,KALFAKÖY KASIM SARIOĞLU İLKOKULU,KALFA MAH. ŞAMDAN SK. KALFA KASIM SAĞIROĞLİU SİTESİ NO: 2 ÇATALCA / İSTANBUL,(212) 799 20 17,(212) 799 20 17,3168723959,kalfailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,KARACAKÖY İLKOKULU,KARACAKÖY MERKEZ MAH. PİRİ REİS CAD. İLK ÖGRETİM OKULU SİTESİ NO: 29 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 763 40 08,(212) 763 40 12,3241921240,karacakoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,KESTANELİK İLKOKULU,KESTANELİK MAH. SERAMİK SK. OKUL SİTESİ NO: 1A İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 794 30 04,(212) 794 30 26,2115158996,kestanelikilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,MURATBEY ESİN OVACIK İLKOKULU,MURATBEY MERKEZ MAH. HAYRABOLU CAD. NO: 92 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 778 11 47,(212) 778 11 48,2589110150,muratbeyesinovacikilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,OKLALI İLKOKULU,OKLALI MAH. YOL ALTI SK. OKUL SİTESİ NO: 26 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 794 21 40,(212) 794 35 55,1363383538,oklaliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ORMANLI İLKOKULU,ORMANLI MAH. NAMIK SK. NO: 2 İÇ KAPI NO: 2 ÇATALCA / İSTANBUL,(212) 765 50 11,(212) 765 51 95,3252124486,ormanli_ilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,OVAYENİCE İLKOKULU,OVAYENİCE MAH. SEMAZEN CAD. OVAYENİCE ÖRFİ ÇETİNKAYA İLKOKULU NO: 17 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 733 06 34,(212) 733 06 34,1665740922,oio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ÖRENCİK İLKOKULU,ÖRENCİK MAH. SERENGÜL SK. NO: 11 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 769 71 68,(212) 769 71 68,1395482407,catalcaorencikio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,PROF.DR. FUAT SEZGİN İLKOKULU,FERHATPAŞA MAH. BİLGEHAN SK. NO: 5 ÇATALCA / İSTANBUL,(212) 813 03 48,(212) 813 03 48,5119422607,prfdrfuatsezginilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,SUBAŞI İLKOKULU,SUBAŞI MAH. KAPLAN GİRAY CADDESİ SK. OKUL SİTESİ NO: 2 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 795 03 85,(212) 795 03 85,2939831208,catalcasubasiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,ŞEHİT KURMAY ALBAY GÖKHAN PEKER İLKOKULU,NAKKAŞ MAH. RÜYA SK. ŞEHİT KURMAY ALBAY GÖKHAN PEKER İLK-ORTAOKULU BLOK NO: 6 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 793 60 91,(212) 793 60 91,1605142957,757625.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,YALIKÖY İLKOKULU,YALIKÖY MAH. YALIKÖY CADDESİ SK. NO: 24 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 761 80 05,(212) 761 80 05,2575015074,yalikoy-ilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇATALCA,75 YIL CUMHURİYET İLKOKULU,KALEİÇİ MAH. ÖZAYDIN SK. 75YIL IK ÖGRETIM SİTESİ NO: 1 İÇ KAPI NO: 1 ÇATALCA / İSTANBUL,(212) 789 65 22,(212) 789 65 23,1799536451,catalca75yilcio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ALEMDAĞ EMLAK KONUT İLKOKULU,NİŞANTEPE MAH. GELİN ÇİÇEĞİ SK. OKUL BLOK NO: 9-1 ÇEKMEKÖY / İSTANBUL,(216) 290 54 56,,2167052402,aeki.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ALEMDAĞ İLKOKULU,ALEMDAĞ MAH. İLİM CAD. NO: 33 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 312 13 82,(216) 429 85 75,1659739864,alemdagio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ALEMDAĞ MEHMET AKİF ERSOY İLKOKULU,EKŞİOĞLU MAH. 42. SK. MEHMET AKİF ERSOY İ.Ö.O. SİTESİ NO: 10 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 312 06 39,(216) 312 06 49,2023327758,alemdagmehmetakifersoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ALEMDAR ÇATALMEŞE İLKOKULU,ÇATALMEŞE MAH. 232. SK. ÇATALMEŞE ORTAOKULU BLOK NO: 5 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 312 05 25,(216) 312 07 64,2632007460,catalmeseilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ALİ KUŞÇU İLKOKULU,TAŞDELEN MAH. TURGUT ÖZAL CAD. ALI KUŞÇU ILKOKULU BLOK NO: 157 ÇEKMEKÖY / İSTANBUL,(216) 312 13 54,(216) 312 30 29,5191430007,alikuscuio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,AYŞE NEZAHAT KURUKAHVECİ İLKOKULU,ÇAMLIK MAH. BAŞAK SK. NO: 34-1 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 642 16 18,(216) 642 16 19,1708977887,aysenezahat.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ÇEKMEKÖY İLKOKULU,MİMAR SİNAN MAH. AKKON SK. NO: 24 ÇEKMEKÖY / İSTANBUL,(216) 642 33 59,(216) 642 33 61,1505245066,cekmekoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ÇEKMEKÖY SAADET YILMAZ İLKOKULU,KOÇULLU MAH. DENİZATI SK. NO: 4 ÇEKMEKÖY / İSTANBUL,(216) 435 82 76,(216) 435 82 76,2292124464,cekmekysaadetyilmaz.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,EMLAK KONUT HACI MAKBULE YILMAZ İLKOKULU,GÜNGÖREN MAH. PELİT SK. NO: 9 ÇEKMEKÖY / İSTANBUL,,,5245153472,774837.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ERDAL YILMAZ İLKOKULU,ÖMERLİ MAH. DOĞANAY SK. OKUL BLOK NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 435 82 33,(216) 435 70 31,2166458873,erdalyilmazilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,HATİCE MEHMET EKŞİOĞLU İLKOKULU,HAMİDİYE MAH. GÜLER SK. NO: 1 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 641 52 19,(216) 641 52 18,2158654505,hmei.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,KEMERDERE İSMİHAN ISMET SUZER İLKOKULU,MEHMET AKİF MAH. 18 MART CAD. İSMİHAN İSMET SÜZER İÖO. SİTESİ NO: 46 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 641 59 60,(216) 641 59 61,1705938361,ismetsuzerilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,NİŞANTEPE İLKOKULU,NİŞANTEPE MAH. ENSAR CAD. NO: 24 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 304 63 55,(216) 304 63 55,1278752579,nisantepeio.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ÖĞRETMEN MELAHAT HÜDAİ GÜRBÜZ İLKOKULU,KİRAZLIDERE MAH. KAZIM KARABEKİR CAD. MELAHAT HUDAHI GÜRBÜZ I.Ö O BLOK NO: 24 İÇ KAPI NO: 2 ÇEKMEKÖY / İSTANBUL,(216) 312 60 00,(216) 429 60 06,3238018406,mhgurbuzilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ÖĞRETMEN SEMİHA YILDIRIM İLKOKULU,MERKEZ MAH. KÖROĞLU CAD. OKUL BLOK NO: 1 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 639 10 97,(216) 639 10 96,2500050261,ogrtsemihayildirim.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,RAHMİ MİHRİBAN BEDESTENCİ İLKOKULU,SULTANÇİFTLİĞİ MAH. MUHTAR ZİYA CAD. RAHMI MIHRIBAN BEDESTENI ILKOKUL BLOK NO: 21 ÇEKMEKÖY / İSTANBUL,(216) 429 68 80,(216) 429 68 81,2116624749,rahmimihribanbedestenciilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,REŞADİYE ALTAN YAZICI İLKOKULU,REŞADİYE MAH. SULTAN REŞAT CAD. NO: 31 İÇ KAPI NO: 2 ÇEKMEKÖY / İSTANBUL,(216) 312 15 14,(216) 312 15 14,1874538380,resadiyealtanyazici.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,SABİHA HAMDİ TÜRKAY İLKOKULU,MERKEZ MAH. ŞÜKRÜ KAYA SK. NO: 3 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 641 34 95,(216) 642 20 44,1278452618,sht.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,SULTAN ÇİFTLİĞİ İLKOKULU,SULTANÇİFTLİĞİ MAH. ATATÜRK CAD. SULTANÇİFTLİĞİ ILKOKULU BLOK NO: 20 ÇEKMEKÖY / İSTANBUL,(216) 312 53 60,(216) 312 53 60,5351979975,sultanciftligiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,ŞEHİT ÜSTEĞMEN ARİF KALAFAT İLKOKULU,HAMİDİYE MAH. ŞENER SK. NO: 13 ÇEKMEKÖY / İSTANBUL,,,3688625486,769284.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,TAŞDELEN 125. YIL İLKOKULU,AYDINLAR MAH. GÜLÇİN SK. TAŞDELEN 125. İLKÖĞRETIM OK BLOK NO: 1 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 484 70 70,(216) 484 70 72,2141223939,tasdelen125yil.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,UÇAL KAĞIT İLKOKULU,SIRAPINAR MAH. BEYKOZ SK. NO: 65 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 435 85 80,(216) 435 85 80,1792041137,ucalkagit.meb.k12.tr,İlkokul,225
İSTANBUL,ÇEKMEKÖY,VALİ RECEP YAZICIOĞLU İLKOKULU,HÜSEYİNLİ MAH. MUSTAFA KEMAL PAŞA CAD. NO: 2 İÇ KAPI NO: 1 ÇEKMEKÖY / İSTANBUL,(216) 434 51 21,(216) 434 51 21,2449019237,varyazilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ATATÜRK İLKOKULU,ÇİFTE HAVUZLAR MAH. SARIGÖL CAD. ATATÜRK İLKOKULU BLOK NO: 3 ESENLER / İSTANBUL,(212) 483 27 70,(212) 483 27 21,5413127811,esenlerataturkio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ATIŞALANI İSMETPAŞA İLKOKULU,TURGUT REİS MAH. CAMİ SK. NO: 1 ESENLER / İSTANBUL,(212) 629 92 55,(212) 629 92 55,1264048297,ismetpasaio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,AYVALIDERE İLKOKULU,DAVUTPAŞA MAH. 45. SK. AYVALIDERE İLKOKULU SİTESİ AYVALIDERE İLKOKULU BLOK NO: 8 ESENLER / İSTANBUL,(212) 483 42 47,(212) 483 42 48,2083320800,ayvalidereio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,CUMHURİYET İLKOKULU,KAZIM KARABEKİR MAH. 1021. SK. CUMHURIYET ILKOKULU BLOK NO: 2 ESENLER / İSTANBUL,(212) 568 72 38,(212) 562 31 30,1642635559,esenlercumhuriyetilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,DR İLHAMİ FAYDAGÖR İLKOKULU,DAVUTPAŞA MAH. 64. SK. DR ILHAMI FAYDAGÖR ORTAOKULU NO: 41 ESENLER / İSTANBUL,(212) 568 80 44,,2220716225,drilhamifaydagorilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ENGİN CAN GÜRE İLKOKULU,FEVZİ ÇAKMAK MAH. FERHATPAŞA CAD. ENGİN CAN GÜRE İLKOKULU BLOK NO: 4 ESENLER / İSTANBUL,(212) 611 11 02,(212) 611 11 03,1834929125,engincangureilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ERHAN BOYSANOĞLU İLKOKULU,TUNA MAH. ŞEHİT CENGİZ KARCIOĞLU CAD. NO: 50 İÇ KAPI NO: 1 ESENLER / İSTANBUL,,,3905519678,774554.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,HASİP DİNÇSOY İLKOKULU,MENDERES MAH. 343. SK. HASİP DİNÇSOY İLK OKULU BLOK NO: 6 ESENLER / İSTANBUL,(212) 568 84 08,(212) 569 34 00,3762723744,hasipdincsoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,KAZIM KARABEKİR İLKOKULU,KAZIM KARABEKİR MAH. 1034. SK. NO: 2 ESENLER / İSTANBUL,(212) 611 77 55,,2652401890,esenlerkazimkarabekirio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,KEMER İLKOKULU,"KEMER MAHALLESİ, ŞEHİT MUSTAFA DÜNDAR CADDESİ, NO:6, İÇ KAPI NO:1, ESENLER/İSTANBUL",(212) 628 59 99,(212) 628 59 99,2521341210,esenlerkemerilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,MAREŞAL FEVZİ ÇAKMAK İLKOKULU,ORUÇREİS MAH. 562. SK. NO: 19/1 ESENLER / İSTANBUL,(212) 629 40 36,(212) 629 47 51,1130894668,mfcakmakilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,MEHMET AKİF ERSOY İLKOKULU,FATİH MAH. 242. SK. ESENLER İ.O BLOK NO: 17 ESENLER / İSTANBUL,(212) 568 19 21,(212) 568 19 20,2905027500,esenlermehmetakifersoyio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,NENE HATUN İLKOKULU,NİNE HATUN MAH. AZİZİYE CAD. NENE HATUN ILKOKULU BLOK NO: 65 ESENLER / İSTANBUL,(212) 611 12 19,,5341081601,esenlernenehatunio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,NEYYİR TURHAN İLKOKULU,FEVZİ ÇAKMAK MAH. BATTALGAZİ CAD. NO: 13 ESENLER / İSTANBUL,(212) 431 71 36,(212) 431 71 36,2142418884,neyyirturhanio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ORUÇ REİS İLKOKULU,ORUÇREİS MAH. KARADENİZ CAD. ESENLER REHBERLIK VE ARAŞTIRMA MERKEZI BLOK NO: 18/1 ESENLER / İSTANBUL,(212) 629 06 25,(212) 429 10 41,3516716762,esenlerorucreisio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,RESSAM ŞEVKET DAĞ İLKOKULU,NİNE HATUN MAH. 160. SK. RESSAM ŞEVKET DAĞ ILKOKULU BLOK NO: 35 İÇ KAPI NO: 1 ESENLER / İSTANBUL,(212) 568 84 38,(212) 562 21 32,1243648795,ressamsevketdagio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,ŞEHİT EMRAH SAĞAZ İLKOKULU,TUNA MAH. MAHMUTBEY CAD. ŞEHIT EMRAH SAĞAZ ILKOKULU BLOK NO: 25 ESENLER / İSTANBUL,(212) 432 21 01,(212) 432 76 06,3133921803,sehitemrahsagazilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,TACİRLER EĞİTİM VAKFI İLKOKULU,HAVAALANI MAH. GARANTİ CAD. NO: 3 ESENLER / İSTANBUL,(212) 431 97 46,(212) 431 31 75,1322246362,tacirleregitimvakfi.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,TURGUT REİS İLKOKULU,TURGUT REİS MAH. OKUL CAD. ÖRFİ ÇETİNKAYA İLKOKULU SİTESİ ÖRFİ ÇETİNKAYA İLKOKULU BLOK NO: 57/1 ESENLER / İSTANBUL,(212) 430 91 46,(212) 430 91 45,5368050935,orficetinkayaio.meb.k12.tr,İlkokul,225
İSTANBUL,ESENLER,TÜRK - İSVEÇ KARDEŞLİK İLKOKULU,TUNA MAH. HAKKI BAŞAR SK. TÜRK İSVEÇ KARDEŞLİK İLKOKULU SİTESİ TÜRK İSVEÇ KARDEŞLİK İLKOKULU BLOK NO: 14 ESENLER / İSTANBUL,(212) 610 59 20,(212) 610 59 20,2322412988,turkisveckardeslikilkokulu.meb.k12.tr,İlkokul,225
